,0
0,0.0
1,0.19861671840912726
2,0.24290086487013918
3,0.2621416104101964
4,0.28084480409911994
5,0.30564474721085566
6,0.34856659648634686
7,0.37152015346358247
8,0.39571518878533724
9,0.4201549788850335
10,0.4334332891352698
11,0.44644793643560804
12,0.46146942148764475
13,0.473814384176851
14,0.48886119784688437
15,0.5059428324493751
16,0.5189272959699666
17,0.5297744163144691
18,0.5383601550732442
19,0.5444036467447022
20,0.5503877172034629
21,0.5619300668634335
22,0.5702062436240962
23,0.5802412880564575
24,0.5893373329352383
25,0.6031363956055107
26,0.6138664393027109
27,0.6275045172379089
28,0.6349064083387146
29,0.6396839249322844
30,0.6475690698579258
31,0.657982463278226
32,0.6625498299354761
33,0.6677828054329029
34,0.6753825271463313
35,0.6792570565346607
36,0.6823515798903659
37,0.6870789565390554
38,0.7023076110603501
39,0.7240406778093653
40,0.7404932951072792
41,0.7465048273189281
42,0.7520212050821533
43,0.759036407005776
44,0.7688168266990725
45,0.7900954333558932
46,0.8029663165710661
47,0.8161325060784648
48,0.8238097176777218
49,0.8340529852326307
50,0.840717226292895
51,0.8432294265906014
52,0.8470785061285658
53,0.8521503282655292
54,0.8581409977281531
55,0.8656306368380283
56,0.8757893520914102
57,0.8812899378767105
58,0.884478280631717
59,0.8879035218409046
60,0.894071569156828
61,0.9034780041428905
62,0.910754433129987
63,0.9140884159770348
64,0.9162638087287067
65,0.921012645490453
66,0.9245436090296971
67,0.9262669314302914
68,0.9288207530339336
69,0.932544603591919
70,0.935947613898702
71,0.9398275590801543
72,0.9417177982811713
73,0.9435972564105957
74,0.9461488833495618
75,0.9485674454887485
76,0.9513793194009008
77,0.9549001442935875
78,0.9577823176187797
79,0.9598636483602625
80,0.9623481444054229
81,0.9647896938222311
82,0.9672399500256628
83,0.9701319151724681
84,0.9733838232589612
85,0.9756240875357947
86,0.9782611399439132
87,0.9817793349325206
88,0.9858398743747628
89,0.9904771703006784
90,0.9934213366859466
91,0.9945144014262285
92,0.9952206781737718
93,0.9959269549213149
94,0.9990770941116068
95,0.9994603226210896
96,0.9996914335130255
97,0.9997942890086835
98,0.9998971445043419
99,1.0
