,0
0,0.0
1,0.001984126984126984
2,0.002136752136752137
3,0.003968253968253968
4,0.004273504273504274
5,0.010683760683760684
6,0.011904761904761904
7,0.01282051282051282
8,0.014957264957264958
9,0.016129032258064516
10,0.017094017094017096
11,0.029914529914529916
12,0.03225806451612903
13,0.03373015873015873
14,0.03418803418803419
15,0.03571428571428571
16,0.038461538461538464
17,0.04487179487179487
18,0.04838709677419355
19,0.0641025641025641
20,0.06451612903225806
21,0.06746031746031746
22,0.06837606837606838
23,0.08064516129032258
24,0.08333333333333333
25,0.0967741935483871
26,0.10515873015873016
27,0.11290322580645161
28,0.12179487179487179
29,0.12903225806451613
30,0.1346153846153846
31,0.14516129032258066
32,0.14957264957264957
33,0.15674603174603174
34,0.16129032258064516
35,0.1752136752136752
36,0.1774193548387097
37,0.18376068376068377
38,0.1935483870967742
39,0.20726495726495728
40,0.20967741935483872
41,0.24193548387096775
42,0.27380952380952384
43,0.27419354838709675
44,0.27564102564102566
45,0.2903225806451613
46,0.30128205128205127
47,0.3055555555555556
48,0.3225806451612903
49,0.3269230769230769
50,0.3333333333333333
51,0.3387096774193548
52,0.3548387096774194
53,0.3709677419354839
54,0.38095238095238093
55,0.3870967741935484
56,0.39316239316239315
57,0.3974358974358974
58,0.4032258064516129
59,0.41239316239316237
60,0.41935483870967744
61,0.43162393162393164
62,0.43548387096774194
63,0.45161290322580644
64,0.46774193548387094
65,0.47649572649572647
66,0.4838709677419355
67,0.5
68,0.5161290322580645
69,0.5170940170940171
70,0.5277777777777778
71,0.532258064516129
72,0.5337301587301587
73,0.5405982905982906
74,0.5483870967741935
75,0.5645161290322581
76,0.5806451612903226
77,0.5967741935483871
78,0.6196581196581197
79,0.6290322580645161
80,0.6451612903225806
81,0.6517094017094017
82,0.6774193548387096
83,0.6935483870967742
84,0.7123015873015873
85,0.7222222222222222
86,0.7258064516129032
87,0.7580645161290323
88,0.7741935483870968
89,0.8064516129032258
90,0.8387096774193549
91,0.8548387096774194
92,0.9032258064516129
93,0.9081196581196581
94,0.9193548387096774
95,0.9294871794871795
96,0.9516129032258065
97,0.9636752136752137
98,0.967741935483871
99,0.9838709677419355
100,1.0
