,fpr,tpr
0,0.0,0.0
1,0.0,0.002197802197802198
2,0.0,0.03296703296703297
3,0.016129032258064516,0.03296703296703297
4,0.016129032258064516,0.0989010989010989
5,0.03225806451612903,0.0989010989010989
6,0.03225806451612903,0.11868131868131868
7,0.04838709677419355,0.11868131868131868
8,0.04838709677419355,0.18461538461538463
9,0.06451612903225806,0.18461538461538463
10,0.06451612903225806,0.23736263736263735
11,0.08064516129032258,0.23736263736263735
12,0.08064516129032258,0.25274725274725274
13,0.0967741935483871,0.25274725274725274
14,0.0967741935483871,0.34725274725274724
15,0.11290322580645161,0.34725274725274724
16,0.11290322580645161,0.389010989010989
17,0.12903225806451613,0.389010989010989
18,0.12903225806451613,0.41098901098901097
19,0.14516129032258066,0.41098901098901097
20,0.14516129032258066,0.4461538461538462
21,0.16129032258064516,0.4461538461538462
22,0.16129032258064516,0.4703296703296703
23,0.1774193548387097,0.4703296703296703
24,0.1774193548387097,0.49230769230769234
25,0.1935483870967742,0.49230769230769234
26,0.1935483870967742,0.512087912087912
27,0.20967741935483872,0.512087912087912
28,0.20967741935483872,0.5692307692307692
29,0.24193548387096775,0.5692307692307692
30,0.24193548387096775,0.5912087912087912
31,0.27419354838709675,0.5912087912087912
32,0.27419354838709675,0.6417582417582418
33,0.2903225806451613,0.6417582417582418
34,0.2903225806451613,0.6571428571428571
35,0.3225806451612903,0.6571428571428571
36,0.3225806451612903,0.6637362637362637
37,0.3387096774193548,0.6637362637362637
38,0.3387096774193548,0.6945054945054945
39,0.3548387096774194,0.6945054945054945
40,0.3548387096774194,0.7208791208791209
41,0.3709677419354839,0.7208791208791209
42,0.3709677419354839,0.7670329670329671
43,0.3870967741935484,0.7670329670329671
44,0.3870967741935484,0.778021978021978
45,0.4032258064516129,0.778021978021978
46,0.4032258064516129,0.8175824175824176
47,0.41935483870967744,0.8175824175824176
48,0.41935483870967744,0.8263736263736263
49,0.43548387096774194,0.8263736263736263
50,0.43548387096774194,0.865934065934066
51,0.45161290322580644,0.865934065934066
52,0.45161290322580644,0.8681318681318682
53,0.46774193548387094,0.8681318681318682
54,0.46774193548387094,0.8703296703296703
55,0.4838709677419355,0.8703296703296703
56,0.4838709677419355,0.8747252747252747
57,0.5,0.8747252747252747
58,0.5,0.8857142857142857
59,0.5161290322580645,0.8857142857142857
60,0.5161290322580645,0.9054945054945055
61,0.532258064516129,0.9054945054945055
62,0.532258064516129,0.9076923076923077
63,0.5483870967741935,0.9076923076923077
64,0.5483870967741935,0.9098901098901099
65,0.5645161290322581,0.9098901098901099
66,0.5645161290322581,0.9120879120879121
67,0.5806451612903226,0.9120879120879121
68,0.5806451612903226,0.9230769230769231
69,0.5967741935483871,0.9230769230769231
70,0.5967741935483871,0.9296703296703297
71,0.6290322580645161,0.9296703296703297
72,0.6290322580645161,0.9362637362637363
73,0.6451612903225806,0.9362637362637363
74,0.6451612903225806,0.9428571428571428
75,0.6774193548387096,0.9428571428571428
76,0.6774193548387096,0.945054945054945
77,0.6935483870967742,0.945054945054945
78,0.6935483870967742,0.9472527472527472
79,0.7258064516129032,0.9472527472527472
80,0.7258064516129032,0.9516483516483516
81,0.7580645161290323,0.9516483516483516
82,0.7580645161290323,0.9648351648351648
83,0.7741935483870968,0.9648351648351648
84,0.7741935483870968,0.967032967032967
85,0.8064516129032258,0.967032967032967
86,0.8064516129032258,0.9714285714285714
87,0.8387096774193549,0.9714285714285714
88,0.8387096774193549,0.9736263736263736
89,0.8548387096774194,0.9736263736263736
90,0.8548387096774194,0.978021978021978
91,0.9032258064516129,0.978021978021978
92,0.9032258064516129,0.9802197802197802
93,0.9193548387096774,0.9802197802197802
94,0.9193548387096774,0.9846153846153847
95,0.9516129032258065,0.9846153846153847
96,0.9516129032258065,0.989010989010989
97,0.967741935483871,0.989010989010989
98,0.967741935483871,0.9912087912087912
99,0.9838709677419355,0.9912087912087912
100,0.9838709677419355,0.9978021978021978
101,1.0,0.9978021978021978
102,1.0,1.0
