,fpr,tpr
0,0.0,0.0
1,0.001984126984126984,0.0
2,0.003968253968253968,0.0
3,0.003968253968253968,0.07692307692307693
4,0.011904761904761904,0.07692307692307693
5,0.011904761904761904,0.15384615384615385
6,0.03373015873015873,0.15384615384615385
7,0.03373015873015873,0.23076923076923078
8,0.03571428571428571,0.23076923076923078
9,0.03571428571428571,0.3076923076923077
10,0.06746031746031746,0.3076923076923077
11,0.06746031746031746,0.46153846153846156
12,0.08333333333333333,0.46153846153846156
13,0.08333333333333333,0.5384615384615384
14,0.10515873015873016,0.5384615384615384
15,0.10515873015873016,0.6153846153846154
16,0.15674603174603174,0.6153846153846154
17,0.15674603174603174,0.6923076923076923
18,0.27380952380952384,0.6923076923076923
19,0.27380952380952384,0.7692307692307693
20,0.38095238095238093,0.7692307692307693
21,0.38095238095238093,0.8461538461538461
22,0.5337301587301587,0.8461538461538461
23,0.5337301587301587,0.9230769230769231
24,0.7123015873015873,0.9230769230769231
25,0.7123015873015873,1.0
26,1.0,1.0
