,0
0,0.01433804290947148
1,0.01433804290947148
2,0.021140763997906858
3,0.0467817896389325
4,0.07242281527995814
5,0.09806384092098379
6,0.10486656200941917
7,0.1184720041862899
8,0.14924123495552066
9,0.20052328623757196
10,0.20732600732600734
11,0.22857142857142856
12,0.2542124542124542
13,0.27462061747776034
14,0.2922030350601779
15,0.2990057561486133
16,0.3058084772370487
17,0.31459968602825744
18,0.3214024071166928
19,0.3282051282051282
20,0.33500784929356353
21,0.34181057038199897
22,0.34620617477760335
23,0.3530088958660387
24,0.3786499215070644
25,0.38545264259549966
26,0.39863945578231297
27,0.4242804814233386
28,0.4411302982731555
29,0.45473574045002624
30,0.4803767660910518
31,0.48717948717948717
32,0.5007849293563579
33,0.5051805337519624
34,0.5205651491365777
35,0.5273678702250131
36,0.5341705913134485
37,0.5532182103610676
38,0.5600209314495029
39,0.5644165358451073
40,0.5702773417059132
41,0.5966509680795394
42,0.6034536891679748
43,0.6102564102564102
44,0.6131868131868131
45,0.6199895342752485
46,0.6295133437990581
47,0.6363160648874934
48,0.6370486656200941
49,0.6438513867085296
50,0.6548403976975405
51,0.6616431187859758
52,0.680690737833595
53,0.6874934589220304
54,0.7189952904238618
55,0.721193092621664
56,0.7270538984824698
57,0.7307169021454735
58,0.735112506541078
59,0.7419152276295135
60,0.7426478283621142
61,0.7433804290947149
62,0.7690214547357405
63,0.7697540554683412
64,0.7765567765567766
65,0.8021978021978021
66,0.8090005232862376
67,0.8141287284144427
68,0.820931449502878
69,0.8216640502354787
70,0.8284667713239142
71,0.8352694924123495
72,0.842072213500785
73,0.8435374149659864
74,0.8503401360544217
75,0.8554683411826268
76,0.8562009419152276
77,0.8818419675562533
78,0.8833071690214548
79,0.8901098901098902
80,0.8952380952380953
81,0.895970695970696
82,0.9216117216117216
83,0.923076923076923
84,0.9274725274725274
85,0.9342752485609629
86,0.9350078492935636
87,0.9364730507587651
88,0.9432757718472004
89,0.9440083725798011
90,0.9454735740450025
91,0.952276295133438
92,0.955206698063841
93,0.9559392987964417
94,0.9596023024594453
95,0.9610675039246468
96,0.9669283097854526
97,0.9737310308738879
98,0.9744636316064889
99,0.9812663526949241
100,0.9834641548927263
101,0.984196755625327
102,0.9849293563579278
103,0.9917320774463633
104,0.9985347985347985
105,1.0
106,1.0
