,0
0,0.0
1,0.001984126984126984
2,0.002136752136752137
3,0.003968253968253968
4,0.007936507936507936
5,0.00992063492063492
6,0.010683760683760684
7,0.01282051282051282
8,0.016129032258064516
9,0.017857142857142856
10,0.029914529914529916
11,0.03225806451612903
12,0.041666666666666664
13,0.04487179487179487
14,0.04838709677419355
15,0.049145299145299144
16,0.053418803418803416
17,0.06451612903225806
18,0.06623931623931624
19,0.06837606837606838
20,0.07264957264957266
21,0.07692307692307693
22,0.08064516129032258
23,0.08974358974358974
24,0.09325396825396826
25,0.09615384615384616
26,0.0967741935483871
27,0.10515873015873016
28,0.11290322580645161
29,0.11324786324786325
30,0.11507936507936507
31,0.11538461538461539
32,0.12606837606837606
33,0.12903225806451613
34,0.14516129032258066
35,0.14743589743589744
36,0.15598290598290598
37,0.16129032258064516
38,0.17094017094017094
39,0.1774193548387097
40,0.1935483870967742
41,0.20967741935483872
42,0.21367521367521367
43,0.22435897435897437
44,0.22580645161290322
45,0.22863247863247863
46,0.24193548387096775
47,0.24358974358974358
48,0.25806451612903225
49,0.2670940170940171
50,0.2903225806451613
51,0.29273504273504275
52,0.3064516129032258
53,0.3141025641025641
54,0.3225806451612903
55,0.3387096774193548
56,0.3548387096774194
57,0.3709677419354839
58,0.3870967741935484
59,0.4017094017094017
60,0.4032258064516129
61,0.41935483870967744
62,0.4246031746031746
63,0.43548387096774194
64,0.44017094017094016
65,0.4603174603174603
66,0.47435897435897434
67,0.4838709677419355
68,0.5085470085470085
69,0.5161290322580645
70,0.5235042735042735
71,0.5299145299145299
72,0.5384615384615384
73,0.5483870967741935
74,0.5512820512820513
75,0.5645161290322581
76,0.5806451612903226
77,0.5912698412698413
78,0.5967741935483871
79,0.6025641025641025
80,0.6129032258064516
81,0.6290322580645161
82,0.6388888888888888
83,0.6451612903225806
84,0.6612903225806451
85,0.6623931623931624
86,0.6774193548387096
87,0.6935483870967742
88,0.7051282051282052
89,0.7419354838709677
90,0.7741935483870968
91,0.7884615384615384
92,0.8064516129032258
93,0.8225806451612904
94,0.8387096774193549
95,0.8548387096774194
96,0.8709677419354839
97,0.8782051282051282
98,0.8870967741935484
99,0.8931623931623932
100,0.9032258064516129
101,0.9193548387096774
102,0.9516129032258065
103,0.9529914529914529
104,0.9743589743589743
105,0.9838709677419355
106,1.0
