,fpr,tpr
0,0.0,0.0
1,0.001984126984126984,0.0
2,0.003968253968253968,0.0
3,0.003968253968253968,0.07692307692307693
4,0.007936507936507936,0.07692307692307693
5,0.007936507936507936,0.15384615384615385
6,0.00992063492063492,0.15384615384615385
7,0.00992063492063492,0.23076923076923078
8,0.017857142857142856,0.23076923076923078
9,0.017857142857142856,0.38461538461538464
10,0.041666666666666664,0.38461538461538464
11,0.041666666666666664,0.46153846153846156
12,0.09325396825396826,0.46153846153846156
13,0.09325396825396826,0.5384615384615384
14,0.10515873015873016,0.5384615384615384
15,0.10515873015873016,0.6153846153846154
16,0.11507936507936507,0.6153846153846154
17,0.11507936507936507,0.6923076923076923
18,0.4246031746031746,0.6923076923076923
19,0.4246031746031746,0.7692307692307693
20,0.4603174603174603,0.7692307692307693
21,0.4603174603174603,0.8461538461538461
22,0.5912698412698413,0.8461538461538461
23,0.5912698412698413,0.9230769230769231
24,0.6388888888888888,0.9230769230769231
25,0.6388888888888888,1.0
26,1.0,1.0
