,0
0,0.0
1,0.0
2,0.0
3,0.025641025641025644
4,0.03924646781789639
5,0.042909471480900054
6,0.0685504971219257
7,0.08215593929879644
8,0.08895866038723182
9,0.09576138147566719
10,0.10256410256410257
11,0.10936682365253793
12,0.13500784929356358
13,0.14819466248037677
14,0.18063840920983779
15,0.20627943485086342
16,0.21988487702773418
17,0.23233908948194662
18,0.2579801151229723
19,0.26823652537938253
20,0.29387755102040813
21,0.3006802721088435
22,0.3074829931972789
23,0.30894819466248036
24,0.31480900052328625
25,0.3216117216117216
26,0.33521716378859234
27,0.3359497645211931
28,0.34275248560962845
29,0.34955520669806384
30,0.3563579277864992
31,0.3629513343799058
32,0.36975405546834117
33,0.37121925693354263
34,0.3916274201988488
35,0.39382522239665096
36,0.39382522239665096
37,0.39382522239665096
38,0.3952904238618524
39,0.4020931449502878
40,0.40282574568288854
41,0.40282574568288854
42,0.40282574568288854
43,0.40282574568288854
44,0.40429094714809
45,0.40429094714809
46,0.4299319727891156
47,0.43066457352171633
48,0.4374672946101518
49,0.4442700156985871
50,0.4699110413396128
51,0.472108843537415
52,0.47891156462585033
53,0.4857142857142857
54,0.4925170068027211
55,0.4932496075353218
56,0.4932496075353218
57,0.4932496075353218
58,0.5027734170591313
59,0.5372056514913658
60,0.5372056514913658
61,0.5372056514913658
62,0.5440083725798012
63,0.5696493982208267
64,0.5850340136054423
65,0.6165358451072737
66,0.623338566195709
67,0.623338566195709
68,0.623338566195709
69,0.6248037676609105
70,0.6248037676609105
71,0.6357927786499215
72,0.6425954997383568
73,0.6493982208267922
74,0.666248037676609
75,0.6852956567242282
76,0.6920983778126635
77,0.6950287807430664
78,0.6972265829408686
79,0.6972265829408686
80,0.6972265829408686
81,0.7082155939298796
82,0.715018315018315
83,0.7172161172161172
84,0.7240188383045526
85,0.728414442700157
86,0.728414442700157
87,0.728414442700157
88,0.728414442700157
89,0.728414442700157
90,0.7352171637885924
91,0.7352171637885924
92,0.7352171637885924
93,0.7396127681841967
94,0.7396127681841967
95,0.7396127681841967
96,0.7418105703819989
97,0.7486132914704343
98,0.7486132914704343
99,0.7486132914704343
100,0.7486132914704343
101,0.7559392987964416
102,0.7610675039246467
103,0.7669283097854526
104,0.7669283097854526
105,0.7737310308738881
106,0.7737310308738881
107,0.7854526425954997
108,0.7854526425954997
109,0.7854526425954997
110,0.792255363683935
111,0.7951857666143382
112,0.7951857666143382
113,0.7959183673469389
114,0.7959183673469389
115,0.7959183673469389
116,0.8054421768707484
117,0.8054421768707484
118,0.8113029827315542
119,0.8181057038199895
120,0.824908424908425
121,0.8278388278388279
122,0.8278388278388279
123,0.8278388278388279
124,0.8285714285714286
125,0.8353741496598639
126,0.8353741496598639
127,0.8421768707482994
128,0.8678178963893249
129,0.8746206174777603
130,0.878283621140764
131,0.878283621140764
132,0.878283621140764
133,0.8900052328623757
134,0.8965986394557824
135,0.8965986394557824
136,0.8965986394557824
137,0.8973312401883832
138,0.9024594453165883
139,0.9127158555729985
140,0.9195185766614338
141,0.924646781789639
142,0.9502878074306645
143,0.951753008895866
144,0.9585557299843014
145,0.9653584510727368
146,0.9721611721611723
147,0.9978021978021978
148,1.0
