,fpr,tpr
0,0.0,0.0
1,0.001984126984126984,0.0
2,0.005952380952380952,0.0
3,0.005952380952380952,0.07692307692307693
4,0.017857142857142856,0.07692307692307693
5,0.017857142857142856,0.15384615384615385
6,0.047619047619047616,0.15384615384615385
7,0.047619047619047616,0.23076923076923078
8,0.05555555555555555,0.23076923076923078
9,0.05555555555555555,0.3076923076923077
10,0.057539682539682536,0.3076923076923077
11,0.057539682539682536,0.38461538461538464
12,0.06547619047619048,0.38461538461538464
13,0.06547619047619048,0.46153846153846156
14,0.08134920634920635,0.46153846153846156
15,0.08134920634920635,0.5384615384615384
16,0.23015873015873015,0.5384615384615384
17,0.23412698412698413,0.5384615384615384
18,0.2619047619047619,0.5384615384615384
19,0.26587301587301587,0.5384615384615384
20,0.2876984126984127,0.5384615384615384
21,0.2876984126984127,0.6153846153846154
22,0.30357142857142855,0.6153846153846154
23,0.30357142857142855,0.6923076923076923
24,0.3392857142857143,0.6923076923076923
25,0.34325396825396826,0.6923076923076923
26,0.3869047619047619,0.6923076923076923
27,0.3869047619047619,0.7692307692307693
28,0.5595238095238095,0.7692307692307693
29,0.5654761904761905,0.7692307692307693
30,0.5793650793650794,0.7692307692307693
31,0.5833333333333334,0.7692307692307693
32,0.6111111111111112,0.7692307692307693
33,0.6150793650793651,0.7692307692307693
34,0.6726190476190477,0.7692307692307693
35,0.6765873015873016,0.7692307692307693
36,0.6785714285714286,0.7692307692307693
37,0.6825396825396826,0.7692307692307693
38,0.7083333333333334,0.7692307692307693
39,0.7123015873015873,0.7692307692307693
40,0.7222222222222222,0.7692307692307693
41,0.7261904761904762,0.7692307692307693
42,0.7777777777777778,0.7692307692307693
43,0.7817460317460317,0.7692307692307693
44,0.8174603174603174,0.7692307692307693
45,0.8174603174603174,0.8461538461538461
46,0.9246031746031746,0.8461538461538461
47,0.9246031746031746,0.9230769230769231
48,0.9920634920634921,0.9230769230769231
49,0.9920634920634921,1.0
50,1.0,1.0
