,fpr,tpr
0,0.0,0.0
1,0.002136752136752137,0.0
2,0.002136752136752137,0.061224489795918366
3,0.00641025641025641,0.061224489795918366
4,0.00641025641025641,0.10204081632653061
5,0.01282051282051282,0.10204081632653061
6,0.01282051282051282,0.12244897959183673
7,0.03418803418803419,0.12244897959183673
8,0.03418803418803419,0.14285714285714285
9,0.042735042735042736,0.14285714285714285
10,0.042735042735042736,0.16326530612244897
11,0.05128205128205128,0.16326530612244897
12,0.05128205128205128,0.1836734693877551
13,0.07264957264957266,0.1836734693877551
14,0.07264957264957266,0.20408163265306123
15,0.07478632478632478,0.20408163265306123
16,0.07478632478632478,0.22448979591836735
17,0.07692307692307693,0.22448979591836735
18,0.07692307692307693,0.24489795918367346
19,0.08333333333333333,0.24489795918367346
20,0.08333333333333333,0.2653061224489796
21,0.09188034188034189,0.2653061224489796
22,0.09188034188034189,0.30612244897959184
23,0.09829059829059829,0.30612244897959184
24,0.09829059829059829,0.3469387755102041
25,0.10256410256410256,0.3469387755102041
26,0.10256410256410256,0.40816326530612246
27,0.12606837606837606,0.40816326530612246
28,0.12606837606837606,0.42857142857142855
29,0.13034188034188035,0.42857142857142855
30,0.13034188034188035,0.4489795918367347
31,0.17307692307692307,0.4489795918367347
32,0.17307692307692307,0.46938775510204084
33,0.19230769230769232,0.46938775510204084
34,0.19230769230769232,0.4897959183673469
35,0.1987179487179487,0.4897959183673469
36,0.1987179487179487,0.5102040816326531
37,0.20512820512820512,0.5102040816326531
38,0.20512820512820512,0.5306122448979592
39,0.2094017094017094,0.5306122448979592
40,0.2094017094017094,0.5510204081632653
41,0.23076923076923078,0.5510204081632653
42,0.23076923076923078,0.5714285714285714
43,0.26282051282051283,0.5714285714285714
44,0.26282051282051283,0.5918367346938775
45,0.29273504273504275,0.5918367346938775
46,0.29273504273504275,0.6122448979591837
47,0.31196581196581197,0.6122448979591837
48,0.31196581196581197,0.6326530612244898
49,0.3269230769230769,0.6326530612244898
50,0.3269230769230769,0.6530612244897959
51,0.3482905982905983,0.6530612244897959
52,0.3482905982905983,0.673469387755102
53,0.3547008547008547,0.673469387755102
54,0.3547008547008547,0.6938775510204082
55,0.4081196581196581,0.6938775510204082
56,0.4081196581196581,0.7142857142857143
57,0.4444444444444444,0.7142857142857143
58,0.4444444444444444,0.7346938775510204
59,0.4700854700854701,0.7346938775510204
60,0.4700854700854701,0.7551020408163265
61,0.49572649572649574,0.7551020408163265
62,0.49572649572649574,0.7755102040816326
63,0.5192307692307693,0.7755102040816326
64,0.5192307692307693,0.7959183673469388
65,0.5235042735042735,0.7959183673469388
66,0.5235042735042735,0.8163265306122449
67,0.532051282051282,0.8163265306122449
68,0.532051282051282,0.8367346938775511
69,0.5897435897435898,0.8367346938775511
70,0.5897435897435898,0.8571428571428571
71,0.6175213675213675,0.8571428571428571
72,0.6175213675213675,0.8775510204081632
73,0.6581196581196581,0.8775510204081632
74,0.6581196581196581,0.8979591836734694
75,0.8055555555555556,0.8979591836734694
76,0.8055555555555556,0.9183673469387755
77,0.8525641025641025,0.9183673469387755
78,0.8525641025641025,0.9387755102040817
79,0.8824786324786325,0.9387755102040817
80,0.8824786324786325,0.9591836734693877
81,0.8888888888888888,0.9591836734693877
82,0.8888888888888888,0.9795918367346939
83,0.967948717948718,0.9795918367346939
84,0.967948717948718,1.0
85,1.0,1.0
