,fpr,tpr
0,0.0,0.0
1,0.001984126984126984,0.0
2,0.005952380952380952,0.0
3,0.005952380952380952,0.07692307692307693
4,0.007936507936507936,0.07692307692307693
5,0.007936507936507936,0.15384615384615385
6,0.00992063492063492,0.15384615384615385
7,0.00992063492063492,0.23076923076923078
8,0.013888888888888888,0.23076923076923078
9,0.013888888888888888,0.3076923076923077
10,0.021825396825396824,0.3076923076923077
11,0.021825396825396824,0.38461538461538464
12,0.04365079365079365,0.38461538461538464
13,0.04365079365079365,0.46153846153846156
14,0.06746031746031746,0.46153846153846156
15,0.06746031746031746,0.5384615384615384
16,0.1349206349206349,0.5384615384615384
17,0.1349206349206349,0.6153846153846154
18,0.36904761904761907,0.6153846153846154
19,0.36904761904761907,0.6923076923076923
20,0.373015873015873,0.6923076923076923
21,0.373015873015873,0.7692307692307693
22,0.4305555555555556,0.7692307692307693
23,0.4305555555555556,0.8461538461538461
24,0.4365079365079365,0.8461538461538461
25,0.4365079365079365,0.9230769230769231
26,0.5476190476190477,0.9230769230769231
27,0.5476190476190477,1.0
28,1.0,1.0
